Date,Open,High,Low,Close,Volume
2025-03-14,379.0840519928303,389.51491455417886,378.81455773398244,387.84796142578125,19952800
2025-03-17,385.9913968692823,391.99036302361236,384.8634626840814,387.98773193359375,22474300
2025-03-18,386.36071271152235,386.6601507855219,380.4016513456866,382.81719970703125,19486900
2025-03-19,384.8235322758774,388.9659214939022,383.29633715100766,387.1093444824219,19185500
2025-03-20,385.0331131975468,391.07204471614995,382.5776297310475,386.131103515625,18470500
2025-03-21,382.5177544739553,391.0221306945889,382.09851071654674,390.54302978515625,39675900
2025-03-24,394.67543616141086,394.67543616141086,389.09568331150246,392.35968017578125,21004500
2025-03-25,393.19816458592396,395.63366532055824,391.9205113732519,394.4358825683594,15775000
2025-03-26,394.27618318122023,394.5856126855185,387.85797313035886,389.2554016113281,16108400
2025-03-27,389.4151007040484,391.5212195564284,386.6900923994873,389.8642578125,13766800
2025-03-28,387.36882809704144,388.4169222438939,376.2392666189567,378.1058349609375,21632000
2025-03-31,371.8573344110368,376.3790320336197,366.5670283067677,374.7021179199219,35184700
2025-04-01,373.96346276032,382.1484487727996,372.54608191207893,381.4896545410156,19689500
2025-04-02,377.2773862564683,384.3743428432238,375.92985398533636,381.43975830078125,16092600
2025-04-03,374.10321411915555,376.788287190408,368.67318036225987,372.42626953125,30198000
2025-04-04,363.4627502923482,373.9035742050073,358.8212773354498,359.18060302734375,49209900
2025-04-07,350.2370336524557,370.32015981776436,344.1581969485817,357.2042236328125,50425000
2025-04-08,367.585185716996,372.9652928837084,349.6081786868937,353.9102783203125,35868900
2025-04-09,352.8921435234206,392.50941370351666,352.45294739016697,389.7744140625,50199700
2025-04-10,381.3598744812396,383.19649903483815,367.12599611378243,380.65118408203125,38024400
2025-04-11,379.9425037151649,389.3352333779351,378.19571053548395,387.7381896972656,23839200
2025-04-14,392.4994245329486,393.92679674338564,383.5059256339463,387.0993347167969,19251200
2025-04-15,387.79806728846995,391.17187833074144,383.4560325474498,385.0231628417969,17199900
2025-04-16,379.97244183574617,380.9106912763521,367.32564600100716,370.92901611328125,21967800
2025-04-17,373.0651098854367,373.6340726815441,366.2176953329466,367.1060485839844,21120200
2025-04-21,362.1551460624454,363.8121077971333,355.01825440362086,358.4619140625,20807300
2025-04-22,362.7141283475077,367.09606804173376,359.20055908423666,366.1478271484375,19485000
2025-04-23,375.3708716590499,379.6929540391626,372.33643389707953,373.7039489746094,20545500
2025-04-24,375.01155205300716,387.7381880213899,374.5024768665421,386.59027099609375,22232300
2025-04-25,386.29083932956814,391.44138750936105,383.8952433175299,391.1319580078125,18973200
2025-04-28,391.241728610284,392.0202980494585,385.9315006090283,390.4432067871094,16579400
2025-04-29,390.5829324517716,394.3759872470841,389.66463540586307,393.31793212890625,14974000
2025-04-30,389.58477271143016,395.93313400867555,383.73552563819743,394.53570556640625,36461100
2025-05-01,430.3199808366381,436.1892106723326,424.12136912560175,424.6204528808594,58938100
2025-05-02,430.948839257634,438.63474141621873,429.20204608174254,434.48236083984375,30757400
2025-05-05,432.07675654489867,438.6946118778074,431.3181395047298,435.3707275390625,20136100
2025-05-06,431.408009380462,436.92787448428356,430.3798980651205,432.5159606933594,15104200
2025-05-07,433.04500054847074,437.3171563878889,430.319992206568,432.555908203125,23295300
2025-05-08,437.12748451655574,442.85698666150637,434.86165526525525,437.3670654296875,23491300
2025-05-09,439.19371771814804,439.93235195021686,435.08127232610667,437.9260559082031,15324200
2025-05-12,445.12281367736733,448.5465208630377,438.9740982732109,448.4367370605469,22821900
2025-05-13,446.9594623818115,449.8441812103938,444.54388351816056,448.3169860839844,23618800
2025-05-14,447.3187935842875,453.0682176126866,447.3187935842875,452.1099853515625,19902800
2025-05-15,450.7699890136719,456.19000244140625,450.42999267578125,453.1300048828125,21992300
2025-05-16,452.04998779296875,454.3599853515625,448.7300109863281,454.2699890136719,23849800
2025-05-19,450.8800048828125,459.5899963378906,450.79998779296875,458.8699951171875,21336500
2025-05-20,455.5899963378906,458.3399963378906,454.32000732421875,458.1700134277344,15441800
2025-05-21,454.57000732421875,457.7799987792969,451.80999755859375,452.57000732421875,19216900
2025-05-22,454.95001220703125,460.25,453.8999938964844,454.8599853515625,18025600
2025-05-23,449.9800109863281,453.69000244140625,448.9100036621094,450.17999267578125,16883500
2025-05-27,456.4800109863281,460.95001220703125,456.1199951171875,460.69000244140625,20974300
2025-05-28,461.2200012207031,462.5199890136719,456.92999267578125,457.3599853515625,17086300
